epoch,loss_val
1.0,0.10988536006525944
2.0,0.07678148072016866
3.0,0.05824692851226581
4.0,0.04715667331689283
5.0,0.03970241615254628
6.0,0.03494583658481899
7.0,0.03193065239802787
8.0,0.02983045381935019
9.0,0.02821987739911205
10.0,0.02712134815948574
11.0,0.026000520263455416
12.0,0.02560784505974305
13.0,0.024954987738869693
14.0,0.024455154706773004
15.0,0.024108281800229298
16.0,0.023617688566446304
17.0,0.023428034527521385
18.0,0.022889067712975174
19.0,0.022735188911227805
20.0,0.022356321128379358
21.0,0.022008409012893314
22.0,0.021985550705147416
23.0,0.021615283710784035
24.0,0.021323723154828736
25.0,0.020974938169513877
26.0,0.020776988472789526
27.0,0.02080301048332139
28.0,0.020518075797314708
29.0,0.020130714058483903
30.0,0.0198600065747374
31.0,0.01984822583433829
32.0,0.01959903731844143
33.0,0.019320528929759013
34.0,0.01908635181423865
35.0,0.01884427250019814
36.0,0.018898552087576764
37.0,0.01877955408570798
38.0,0.018441660795360804
39.0,0.018022115832488788
40.0,0.017813988054465307
