epoch,loss_val
1.0,0.28217846743370356
2.0,0.22687418562801262
3.0,0.20117928440633573
4.0,0.17818065497436023
5.0,0.15585896333581523
6.0,0.13493902157796056
7.0,0.11662050199351813
8.0,0.10045210095612626
9.0,0.0864284879675037
10.0,0.07506988472060154
11.0,0.0655265137749283
12.0,0.05718007487686057
13.0,0.05018332708430918
14.0,0.04482305716527136
15.0,0.04015828129884444
16.0,0.03649042193826876
17.0,0.033234947361052036
18.0,0.030687273676066024
19.0,0.028516859110248715
20.0,0.026542892483504194
21.0,0.024201709826133753
22.0,0.02253677838138844
23.0,0.02121260737706172
24.0,0.01964338292906943
25.0,0.01820416564710046
26.0,0.01722221380393756
27.0,0.016235357959215577
28.0,0.015524896940118387
29.0,0.014840576650672838
30.0,0.014441844688630417
31.0,0.014178196311389146
32.0,0.013658377979146806
33.0,0.013082385528832674
34.0,0.012659862269892505
35.0,0.011970828409845891
36.0,0.012099659928169689
37.0,0.011596300345110265
38.0,0.011268787649705223
39.0,0.010909628466163812
40.0,0.011022300765800633
41.0,0.010711844164976165
42.0,0.010268319030537418
43.0,0.010327079676483808
44.0,0.010237712094462231
45.0,0.009778609707657444
46.0,0.009943796983478885
47.0,0.009941138057528357
48.0,0.00952993327212569
49.0,0.00935275161540822
50.0,0.008829037597598998
51.0,0.008812580821349433
52.0,0.008669386360500204
53.0,0.008392267688912781
54.0,0.008270488181886705
55.0,0.008132733429144872
56.0,0.007744887378066778
57.0,0.007758515690894504
58.0,0.0075886314857359
59.0,0.007722857739090135
60.0,0.007435184094662729
61.0,0.007209973066653076
62.0,0.007204467749321147
63.0,0.007234649267047644
64.0,0.006902166152078854
65.0,0.006905328102507873
66.0,0.007179616827909884
67.0,0.006953377301167501
68.0,0.006940463876449748
69.0,0.0067067377416318965
70.0,0.006713742022647669
71.0,0.006566436581411644
72.0,0.006551730581314156
73.0,0.006512583601043413
74.0,0.0065381720870439156
75.0,0.006369487603047961
76.0,0.006214416291760771
77.0,0.005928893469421095
78.0,0.00612738624362177
79.0,0.006275030741419055
80.0,0.005973646178302404
81.0,0.006462255039399392
82.0,0.006218391360322896
83.0,0.005963077247878046
84.0,0.005823390981133439
85.0,0.006098704118477671
86.0,0.005744935730227122
87.0,0.00564555531539219
88.0,0.005470810188470702
89.0,0.005475254551703601
90.0,0.005249398374488871
91.0,0.005476579584769513
92.0,0.00511542412967078
93.0,0.0050826250011787606
94.0,0.004947571427022156
95.0,0.004804730433725605
96.0,0.004891676914044901
97.0,0.004767575601458941
98.0,0.004744458606613702
99.0,0.004702960606664419
100.0,0.004420253276628883
101.0,0.004454744538586391
102.0,0.004719962139221791
103.0,0.0047671791337626545
104.0,0.00478883637850614
105.0,0.0048102129397815776
106.0,0.004652400354021474
107.0,0.004460229360694556
108.0,0.004409709154922319
109.0,0.004694340646413988
110.0,0.004651753440205204
111.0,0.0045155541861037676
112.0,0.004572221218902422
113.0,0.0047864330454582445
114.0,0.004897595885650892
115.0,0.004850896326579938
116.0,0.004681312178849782
117.0,0.0047369770166513165
118.0,0.004562948726264662
119.0,0.00449688813502067
120.0,0.004537722212262452
121.0,0.004390490762154131
122.0,0.00443688384257257
123.0,0.00450023122156333
124.0,0.004443765642415536
125.0,0.0043093441483123525
126.0,0.004227192018573221
127.0,0.004282024566476282
128.0,0.004404670381183295
129.0,0.0043278168825628726
130.0,0.004142222742206957
131.0,0.004122133103297337
132.0,0.004185948165525731
133.0,0.003949211702044857
134.0,0.0037634205563287985
135.0,0.003748048280708884
136.0,0.004010863522508819
137.0,0.0037312915879546813
138.0,0.0036558681228933366
139.0,0.003525905721624823
140.0,0.003482985910714457
141.0,0.0036211283326050953
142.0,0.003461228346599168
143.0,0.0035252897987926475
144.0,0.003386291981625714
145.0,0.003604575225740279
146.0,0.003618396738985259
147.0,0.0035227254143376883
148.0,0.003654678051948155
149.0,0.0035208651526389937
150.0,0.0035590651126480416
151.0,0.0034637076620894825
152.0,0.003738935693706337
153.0,0.003516159945559737
154.0,0.003638300530024265
155.0,0.003443095777919026
156.0,0.0035245042312645205
157.0,0.0035535586372900164
158.0,0.0035051933771587515
159.0,0.003449468407779932
160.0,0.003457108117321408
161.0,0.003275189744798761
162.0,0.0033598798756046514
163.0,0.003225963372786186
164.0,0.003253644460959262
165.0,0.003141343290304863
166.0,0.0030096888045878394
167.0,0.003003516761390002
168.0,0.002970146064303423
169.0,0.003023183457308302
170.0,0.003109411596884265
171.0,0.00300386452459191
172.0,0.0030857622010731383
173.0,0.0031124307455396966
174.0,0.003084119207127706
175.0,0.003016017812402233
176.0,0.003027625930324001
177.0,0.0027989221393669907
178.0,0.002918941094417517
179.0,0.0027559164445847273
180.0,0.002951295066036676
181.0,0.0028653820994996317
182.0,0.0030067292667043054
183.0,0.0029859106626214556
184.0,0.0029247309185417465
185.0,0.002951811692726455
186.0,0.0027953628726352596
187.0,0.002930560339193203
188.0,0.002916196811527602
189.0,0.0028974166703655533
190.0,0.003115249411693137
191.0,0.0030103048959158754
192.0,0.0028203740734361895
193.0,0.0028638496847921296
194.0,0.0027766488952023025
195.0,0.002599572091927066
196.0,0.0026234975421654157
197.0,0.002572058307889261
198.0,0.002655316916245379
199.0,0.0024585786863769356
200.0,0.002610015823799921
